,id,nome,posição,idade,data_nascimento,nacionalidade,time,liga,total_chutes,chutes_no_gol,gols,gols_sofridos,assistências,defesas,total_passes,passes_chaves,%passes_certos,desarmes,dribles_tentados,dribles_realizados,faltas_sofridas,faltas_cometidas,total_jogos,minutos_jogados,jogos_escalados
759,77821,Robson Fernandes,Attacker,29,30/05/1991,Brazil,Coritiba,Serie A,39.0,17.0,6,0.0,1.0,0.0,335.0,20.0,30.0,19.0,36.0,16.0,39.0,29.0,19,1587,19
760,9370,Pablo Thomaz,Attacker,21,07/09/1999,Brazil,Coritiba,Serie A,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,0
761,59537,J. Martínez,Attacker,19,03/05/2001,Colombia,Coritiba,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
762,195106,Rodrigo Muniz,Attacker,19,04/05/2001,Brazil,Coritiba,Serie A,3.0,2.0,1,0.0,0.0,0.0,35.0,4.0,5.0,0.0,3.0,3.0,5.0,7.0,5,217,3
721,9356,Thiago Ferreira Lopes,Midfielder,24,27/10/1996,Brazil,Coritiba,Serie A,,,0,,,,,,,,,,,,2,72,0
719,9359,Giovanni Piccolomo,Midfielder,26,04/04/1994,Brazil,Coritiba,Serie A,,,0,,,,,,,,,,,,2,51,0
718,9368,Wanderley dos Santos Monteiro Júnior,Attacker,32,11/10/1988,Brazil,Coritiba,Serie A,,,0,,,,,,,,,,,,1,17,0
723,9451,Lucas Ramon Batista Silva,Defender,26,07/03/1994,Brazil,Coritiba,Serie A,,,0,,,,,,,,,,,,0,0,0
740,9483,Maílton,Defender,22,31/05/1998,Brazil,Coritiba,Serie A,,,0,,,,,,,,,,,,0,0,0
722,9536,Ruy Franco de Almeida Junior,Midfielder,31,26/01/1989,Brazil,Coritiba,Serie A,,,0,,,,,,,,,,,,3,133,2
754,9894,Ricardo Oliveira,Attacker,40,06/05/1980,Brazil,Coritiba,Serie A,,,0,,,,,,,,,,,,5,238,3
724,10101,Robinho,Midfielder,33,10/11/1987,Brazil,Coritiba,Serie A,,,0,,,,,,,,,,,,0,0,0
720,10103,Luiz Ricardo Alves,Attacker,26,11/01/1994,Brazil,Coritiba,Serie A,,,1,,,,,,,,,,,,10,711,8
752,10170,Hugo Moura,Midfielder,22,03/01/1998,Brazil,Coritiba,Serie A,,,0,,,,,,,,,,,,14,1091,12
742,10397,M. Sarrafiore,Midfielder,23,20/07/1997,Argentina,Coritiba,Serie A,,,0,,,,,,,,,,,,4,125,1
0,196158,Andrew Lucas Gonçalves do Carmo,Attacker,18,12/02/2002,Brazil,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,10219,Thiago Santos,Attacker,25,12/04/1995,Brazil,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,196157,Pedro Caracoci,Goalkeeper,20,18/01/2000,Brazil,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,195502,Victor Hugo,Goalkeeper,20,31/05/2000,Brazil,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,2511,R. Piris Da Motta,Midfielder,26,26/07/1994,Paraguay,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
5,500,Márcio Rafael Ferreira de Souza,Defender,35,07/09/1985,Brazil,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,69.0,1.0,82.0,3.0,1.0,1.0,5.0,3.0,2,134,1
6,10179,Lucas Silva,Attacker,22,30/01/1998,Brazil,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
7,10169,Vinicius de Souza Costa,Midfielder,21,17/06/1999,Brazil,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9,10151,Diego Alves,Goalkeeper,35,24/06/1985,Brazil,Flamengo,Serie A,0.0,0.0,0,6.0,0.0,14.0,103.0,0.0,85.0,0.0,0.0,0.0,2.0,0.0,5,417,5
10,10152,Gabriel Batista,Goalkeeper,22,03/06/1998,Brazil,Flamengo,Serie A,0.0,0.0,0,5.0,0.0,6.0,75.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,3,270,3
11,10153,César,Goalkeeper,28,27/01/1992,Brazil,Flamengo,Serie A,0.0,0.0,0,5.0,0.0,4.0,66.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,4,211,2
12,123759,Hugo Souza,Goalkeeper,21,31/01/1999,Brazil,Flamengo,Serie A,0.0,0.0,0,13.0,0.0,31.0,283.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,11,990,11
13,195099,João Fernando,Goalkeeper,19,01/03/2001,Brazil,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
14,9992,Gustavo Henrique,Defender,27,24/03/1993,Brazil,Flamengo,Serie A,6.0,1.0,1,0.0,0.0,0.0,737.0,0.0,60.0,12.0,1.0,1.0,5.0,14.0,13,1031,13
15,10156,Rodrigo Caio,Defender,27,17/08/1993,Brazil,Flamengo,Serie A,5.0,1.0,0,0.0,0.0,0.0,477.0,3.0,77.0,18.0,2.0,1.0,2.0,8.0,9,785,9
16,10124,Léo Pereira,Defender,24,31/01/1996,Brazil,Flamengo,Serie A,6.0,2.0,1,0.0,0.0,0.0,653.0,2.0,61.0,10.0,1.0,1.0,9.0,14.0,12,891,10
17,10163,Renê Rodrigues Martins,Defender,28,14/09/1992,Brazil,Flamengo,Serie A,1.0,0.0,0,0.0,0.0,0.0,270.0,1.0,49.0,15.0,9.0,6.0,3.0,5.0,7,406,4
18,34,Filipe Luís,Defender,35,09/08/1985,Brazil,Flamengo,Serie A,8.0,4.0,1,0.0,1.0,0.0,986.0,21.0,67.0,39.0,26.0,20.0,17.0,21.0,16,1403,16
19,237103,Lazaro,Defender,18,12/03/2002,Brazil,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,11,0
20,10165,Thuler,Defender,21,10/03/1999,Brazil,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,95.0,0.0,49.0,1.0,1.0,1.0,1.0,1.0,3,123,1
21,70368,João Lucas,Defender,22,09/03/1998,Brazil,Flamengo,Serie A,2.0,0.0,0,0.0,0.0,0.0,102.0,1.0,67.0,4.0,4.0,1.0,7.0,9.0,3,226,3
22,195100,Natan,Defender,19,06/02/2001,Brazil,Flamengo,Serie A,7.0,3.0,1,0.0,0.0,0.0,515.0,2.0,52.0,9.0,1.0,1.0,3.0,7.0,9,759,8
23,10161,Matheuzinho,Defender,20,08/09/2000,Brazil,Flamengo,Serie A,3.0,1.0,0,0.0,1.0,0.0,280.0,8.0,35.0,8.0,9.0,7.0,2.0,7.0,8,405,4
24,67944,Ramon,Defender,19,13/03/2001,Brazil,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,41.0,1.0,11.0,2.0,3.0,2.0,2.0,2.0,4,99,1
25,195102,Gabriel Noga,Defender,18,25/01/2002,Brazil,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,78.0,0.0,34.0,1.0,1.0,1.0,1.0,1.0,2,141,1
26,1344,M. Isla,Defender,32,12/06/1988,Chile,Flamengo,Serie A,0.0,0.0,0,0.0,4.0,0.0,602.0,24.0,47.0,17.0,8.0,6.0,6.0,12.0,12,970,11
27,266013,Otavio Ataide da Silva,Defender,18,21/04/2002,Brazil,Flamengo,Serie A,1.0,0.0,0,0.0,0.0,0.0,18.0,0.0,14.0,2.0,0.0,0.0,1.0,2.0,1,90,1
28,281964,Milani,Defender,19,29/08/2001,Brazil,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
29,195101,Ítalo,Defender,19,01/01/2001,Brazil,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
30,10173,Willian Arão,Midfielder,28,12/03/1992,Brazil,Flamengo,Serie A,10.0,2.0,0,0.0,1.0,0.0,924.0,8.0,63.0,27.0,6.0,5.0,7.0,20.0,19,1477,16
31,10168,Éverton Ribeiro,Midfielder,31,10/04/1989,Brazil,Flamengo,Serie A,18.0,11.0,5,0.0,2.0,0.0,598.0,26.0,52.0,20.0,47.0,33.0,34.0,18.0,16,1219,14
32,30408,Gerson Santos da Silva,Midfielder,23,20/05/1997,Brazil,Flamengo,Serie A,12.0,4.0,0,0.0,1.0,0.0,801.0,14.0,56.0,25.0,62.0,52.0,63.0,37.0,17,1367,16
33,10171,Diego,Midfielder,35,28/02/1985,Brazil,Flamengo,Serie A,7.0,3.0,1,0.0,2.0,0.0,342.0,9.0,41.0,7.0,17.0,17.0,31.0,17.0,12,485,5
34,2612,G. De Arrascaeta,Midfielder,26,01/06/1994,Uruguay,Flamengo,Serie A,22.0,12.0,3,0.0,3.0,0.0,355.0,31.0,48.0,13.0,26.0,18.0,16.0,10.0,11,780,9
35,22231,Thiago Maia,Midfielder,23,23/03/1997,Brazil,Flamengo,Serie A,5.0,0.0,0,0.0,1.0,0.0,767.0,13.0,56.0,33.0,24.0,20.0,10.0,27.0,14,1068,13
36,195103,João Victor Gomes da Silva,Midfielder,19,12/02/2001,Brazil,Flamengo,Serie A,1.0,0.0,0,0.0,0.0,0.0,52.0,0.0,46.0,4.0,0.0,0.0,1.0,4.0,1,90,1
37,237194,Daniel Cabral,Midfielder,18,14/05/2002,Brazil,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
38,41369,Pepê,Midfielder,22,06/01/1998,Brazil,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1,4,0
39,195104,Richard Rios Montoya,Midfielder,20,02/06/2000,Colombia,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,7.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1,19,0
40,281811,Dhouglas,Midfielder,18,15/04/2002,Brazil,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
41,80530,Yuri,Midfielder,19,02/01/2001,Brazil,Flamengo,Serie A,1.0,0.0,0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,9,0
42,10174,Gabriel Barbosa,Attacker,24,30/08/1996,Brazil,Flamengo,Serie A,35.0,16.0,5,0.0,0.0,0.0,193.0,7.0,47.0,3.0,19.0,10.0,13.0,3.0,11,826,9
43,10177,Vitinho,Attacker,27,09/10/1993,Brazil,Flamengo,Serie A,18.0,6.0,1,0.0,1.0,0.0,244.0,15.0,32.0,15.0,32.0,22.0,9.0,16.0,15,641,7
44,10364,Michael,Attacker,24,12/03/1996,Brazil,Flamengo,Serie A,14.0,3.0,0,0.0,1.0,0.0,152.0,10.0,19.0,9.0,22.0,10.0,9.0,12.0,13,454,4
45,10321,Pedro,Attacker,23,20/06/1997,Brazil,Flamengo,Serie A,35.0,27.0,10,0.0,0.0,0.0,190.0,8.0,25.0,3.0,18.0,10.0,18.0,20.0,18,1097,12
46,10180,Bruno Henrique,Attacker,30,30/12/1990,Brazil,Flamengo,Serie A,28.0,15.0,4,0.0,4.0,0.0,400.0,18.0,45.0,13.0,39.0,22.0,32.0,26.0,15,1218,14
47,10178,Lincoln,Attacker,20,16/12/2000,Brazil,Flamengo,Serie A,12.0,11.0,1,0.0,1.0,0.0,88.0,5.0,5.0,1.0,12.0,8.0,4.0,3.0,14,272,2
48,10106,Pedro Rocha,Attacker,26,01/10/1994,Brazil,Flamengo,Serie A,0.0,0.0,0,0.0,1.0,0.0,46.0,4.0,30.0,2.0,13.0,4.0,1.0,2.0,3,144,2
49,195105,Guilherme Bala,Attacker,19,16/09/2001,Brazil,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,25.0,1.0,23.0,1.0,5.0,3.0,1.0,4.0,1,71,1
50,281812,Paradela de Souza,Attacker,19,18/05/2001,Brazil,Flamengo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
8,10158,Matheus de Jesus Dantas,Defender,22,05/09/1998,Brazil,Flamengo,Serie A,,,0,,,,,,,,,,,,0,0,0
52,10170,Hugo Moura,Midfielder,22,03/01/1998,Brazil,Flamengo,Serie A,,,0,,,,,,,,,,,,0,0,0
51,54716,Thiago,Attacker,19,13/03/2001,Brazil,Flamengo,Serie A,,,0,,,,,,,,,,,,0,0,0
570,197018,Paulo Filho,Goalkeeper,19,27/01/2001,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
571,180866,Marcelo,Goalkeeper,18,20/12/2002,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
572,197021,Éwerthon Braga,Midfielder,19,17/05/2001,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
573,197022,Paulo Victor,Midfielder,21,04/05/1999,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
574,197023,Wallace,Midfielder,19,15/03/2001,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
575,9256,Matheus Pato,Midfielder,25,08/06/1995,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
576,152856,Evanilson,Attacker,21,06/10/1999,Brazil,Fluminense,Serie A,6.0,5.0,2,0.0,0.0,0.0,96.0,8.0,73.0,5.0,13.0,9.0,23.0,8.0,6,491,6
579,10298,Marcos Felipe,Goalkeeper,24,13/04/1996,Brazil,Fluminense,Serie A,0.0,0.0,0,5.0,1.0,5.0,73.0,2.0,32.0,0.0,0.0,0.0,1.0,0.0,3,270,3
580,41200,João Lopes,Goalkeeper,24,16/01/1996,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
581,41227,Muriel,Goalkeeper,33,14/02/1987,Brazil,Fluminense,Serie A,0.0,0.0,0,17.0,0.0,44.0,298.0,0.0,21.0,0.0,2.0,2.0,6.0,0.0,18,1620,18
582,10301,Matheus Ferraz,Defender,35,12/02/1985,Brazil,Fluminense,Serie A,1.0,1.0,0,0.0,1.0,0.0,73.0,2.0,32.0,1.0,0.0,0.0,2.0,2.0,2,140,2
583,61809,Luccas Claro,Defender,29,02/10/1991,Brazil,Fluminense,Serie A,6.0,2.0,1,0.0,0.0,0.0,584.0,2.0,58.0,8.0,5.0,5.0,13.0,7.0,15,1260,14
584,10084,Egídio,Defender,34,16/06/1986,Brazil,Fluminense,Serie A,8.0,3.0,0,0.0,2.0,0.0,462.0,10.0,59.0,24.0,13.0,12.0,6.0,12.0,11,990,11
586,10300,Igor Julião,Defender,26,23/08/1994,Brazil,Fluminense,Serie A,8.0,1.0,0,0.0,3.0,0.0,407.0,9.0,40.0,24.0,29.0,12.0,24.0,36.0,15,1272,14
587,10307,Digão,Defender,32,07/05/1988,Brazil,Fluminense,Serie A,6.0,3.0,2,0.0,0.0,0.0,356.0,0.0,42.0,7.0,2.0,1.0,7.0,8.0,9,696,8
588,277159,Daniel,Defender,21,18/06/1999,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,1,0
589,10306,Nino,Defender,23,10/04/1997,Brazil,Fluminense,Serie A,5.0,2.0,2,0.0,0.0,0.0,809.0,2.0,51.0,16.0,3.0,3.0,28.0,14.0,19,1684,18
590,277160,Guilherme,Defender,20,06/06/2000,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
591,70422,Luan,Defender,19,20/01/2001,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
592,197020,Wisney,Defender,21,10/06/1999,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2,8,0
593,197019,Higor Gabriel,Defender,21,28/04/1999,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
594,10303,Frazan,Defender,24,05/06/1996,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
595,200807,John Mesquita,Defender,20,03/02/2000,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
596,10315,Yuri,Midfielder,26,05/08/1994,Brazil,Fluminense,Serie A,7.0,3.0,0,0.0,0.0,0.0,275.0,4.0,62.0,9.0,0.0,0.0,5.0,13.0,9,522,7
597,10311,Ganso,Midfielder,31,12/10/1989,Brazil,Fluminense,Serie A,6.0,3.0,1,0.0,2.0,0.0,372.0,16.0,49.0,14.0,9.0,8.0,8.0,7.0,14,482,3
598,10348,Yago Felipe,Midfielder,25,03/02/1995,Brazil,Fluminense,Serie A,7.0,4.0,1,0.0,0.0,0.0,331.0,6.0,39.0,23.0,12.0,6.0,18.0,19.0,15,718,8
599,10314,Dodi,Midfielder,24,17/04/1996,Brazil,Fluminense,Serie A,15.0,4.0,1,0.0,0.0,0.0,948.0,4.0,60.0,38.0,29.0,16.0,33.0,23.0,19,1707,19
600,9966,Húdson,Midfielder,32,30/01/1988,Brazil,Fluminense,Serie A,6.0,4.0,0,0.0,2.0,0.0,581.0,6.0,40.0,28.0,9.0,5.0,13.0,26.0,14,1078,13
601,64331,Miguel Silveira,Midfielder,17,26/03/2003,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,17.0,3.0,55.0,2.0,2.0,1.0,1.0,1.0,2,28,0
602,133194,Calegari,Midfielder,18,27/02/2002,Brazil,Fluminense,Serie A,4.0,2.0,0,0.0,0.0,0.0,286.0,5.0,52.0,22.0,13.0,11.0,16.0,8.0,7,609,7
603,265784,André,Midfielder,19,16/07/2001,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,106.0,0.0,50.0,2.0,2.0,1.0,0.0,2.0,2,125,1
604,205204,Christian,Midfielder,21,14/08/1999,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
605,280245,Matheus,Midfielder,19,10/05/2001,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
606,197024,Mateus Nascimento,Midfielder,21,06/07/1999,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
607,282772,Denilson,Midfielder,20,17/03/2000,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
608,10527,Caio Paulista,Midfielder,22,11/05/1998,Brazil,Fluminense,Serie A,5.0,3.0,1,0.0,1.0,0.0,131.0,7.0,9.0,3.0,12.0,10.0,9.0,6.0,10,389,3
609,9970,Nenê,Midfielder,39,19/07/1981,Brazil,Fluminense,Serie A,27.0,13.0,7,0.0,1.0,0.0,502.0,19.0,42.0,10.0,14.0,10.0,30.0,7.0,16,1214,16
610,42163,Lucca,Attacker,30,14/02/1990,Brazil,Fluminense,Serie A,1.0,1.0,0,0.0,0.0,0.0,14.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,3,31,0
611,10104,Fred,Attacker,37,03/10/1983,Brazil,Fluminense,Serie A,11.0,7.0,2,0.0,2.0,0.0,136.0,8.0,28.0,2.0,4.0,4.0,20.0,15.0,12,657,8
612,10322,Marcos Paulo,Attacker,19,01/02/2001,Portugal,Fluminense,Serie A,12.0,1.0,1,0.0,1.0,0.0,239.0,11.0,32.0,6.0,25.0,20.0,1.0,6.0,17,732,8
613,51701,M. Araújo,Attacker,24,28/09/1996,Uruguay,Fluminense,Serie A,19.0,6.0,1,0.0,0.0,0.0,407.0,11.0,42.0,27.0,51.0,31.0,51.0,23.0,16,1218,15
614,39807,F. Pacheco,Attacker,21,26/06/1999,Peru,Fluminense,Serie A,5.0,1.0,0,0.0,0.0,0.0,92.0,2.0,29.0,7.0,10.0,4.0,8.0,8.0,11,362,5
615,10398,Wellington Silva,Attacker,27,06/01/1993,Brazil,Fluminense,Serie A,6.0,3.0,2,0.0,1.0,0.0,190.0,11.0,44.0,7.0,38.0,26.0,23.0,7.0,13,601,7
616,10003,Felippe Cardoso,Attacker,22,04/10/1998,Brazil,Fluminense,Serie A,9.0,6.0,1,0.0,0.0,0.0,81.0,4.0,6.0,6.0,13.0,8.0,10.0,16.0,12,428,3
617,265785,Luiz Henrique,Attacker,19,02/01/2001,Brazil,Fluminense,Serie A,11.0,3.0,1,0.0,1.0,0.0,123.0,4.0,31.0,9.0,38.0,28.0,3.0,8.0,14,483,4
618,80570,Matheus Cassini,Attacker,24,15/02/1996,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
619,80529,Capixaba,Attacker,22,05/03/1998,Brazil,Fluminense,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
577,9982,Edilson Borba de Aquino,Defender,25,24/05/1995,Brazil,Fluminense,Serie A,,,0,,,,,,,,,,,,0,0,0
578,10312,Caio Vinícius da Conceição,Midfielder,21,11/01/1999,Brazil,Fluminense,Serie A,,,0,,,,,,,,,,,,2,24,0
585,10552,Danilo Barcelos,Defender,29,17/08/1991,Brazil,Fluminense,Serie A,,,1,,,,,,,,,,,,10,900,10
817,64030,Matheus Jesus,Goalkeeper,23,23/05/1997,Brazil,Fortaleza EC,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
818,197528,Miguel,Midfielder,19,13/11/2001,Brazil,Fortaleza EC,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
819,54656,Edson Caríus,Attacker,32,12/10/1988,Brazil,Fortaleza EC,Serie A,1.0,0.0,0,0.0,0.0,0.0,8.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,1,61,1
820,6128,F. Fragapane,Attacker,27,06/02/1993,Argentina,Fortaleza EC,Serie A,0.0,0.0,0,0.0,0.0,0.0,63.0,2.0,31.0,3.0,8.0,4.0,3.0,2.0,9,116,0
823,10410,Marcelo Boeck,Goalkeeper,36,28/11/1984,Brazil,Fortaleza EC,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
824,10408,Felipe Alves,Goalkeeper,32,21/05/1988,Brazil,Fortaleza EC,Serie A,0.0,0.0,0,18.0,0.0,60.0,736.0,0.0,43.0,1.0,2.0,2.0,3.0,0.0,19,1710,19
825,10409,Max Walef,Goalkeeper,27,23/10/1993,Brazil,Fortaleza EC,Serie A,0.0,0.0,0,0.0,0.0,3.0,56.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,1,90,1
826,197527,Kennedy,Goalkeeper,21,08/12/1999,Brazil,Fortaleza EC,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
827,10413,Tinga,Defender,27,01/09/1993,Brazil,Fortaleza EC,Serie A,3.0,0.0,0,0.0,2.0,0.0,312.0,15.0,34.0,15.0,12.0,6.0,6.0,10.0,12,802,9
828,10420,J. Quintero,Defender,25,23/03/1995,Colombia,Fortaleza EC,Serie A,2.0,0.0,0,0.0,0.0,0.0,402.0,1.0,62.0,2.0,1.0,1.0,3.0,6.0,9,663,9
829,10412,Roger Carvalho,Defender,34,10/12/1986,Brazil,Fortaleza EC,Serie A,0.0,0.0,0,0.0,0.0,0.0,230.0,0.0,35.0,1.0,0.0,0.0,2.0,3.0,6,437,6
830,10419,Carlinhos,Defender,34,29/11/1986,Brazil,Fortaleza EC,Serie A,2.0,0.0,0,0.0,0.0,0.0,407.0,10.0,35.0,14.0,5.0,1.0,13.0,17.0,14,982,10
831,10417,Felipe,Defender,26,10/04/1994,Brazil,Fortaleza EC,Serie A,9.0,2.0,1,0.0,0.0,0.0,813.0,13.0,55.0,31.0,26.0,21.0,29.0,30.0,18,1422,17
832,9832,Paulão,Defender,34,25/02/1986,Brazil,Fortaleza EC,Serie A,6.0,2.0,0,0.0,0.0,0.0,967.0,2.0,63.0,6.0,3.0,1.0,7.0,17.0,18,1549,16
833,10020,Jackson,Defender,30,01/05/1990,Brazil,Fortaleza EC,Serie A,4.0,0.0,0,0.0,0.0,0.0,396.0,1.0,59.0,7.0,5.0,5.0,13.0,10.0,11,818,9
834,10416,Bruno Melo,Defender,28,26/10/1992,Brazil,Fortaleza EC,Serie A,5.0,4.0,2,0.0,0.0,0.0,441.0,2.0,55.0,13.0,3.0,1.0,10.0,19.0,13,920,10
835,197064,João Paulo,Defender,23,04/07/1997,Brazil,Fortaleza EC,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
836,10414,Diguinho,Defender,19,26/05/2001,Brazil,Fortaleza EC,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
837,10287,Juninho,Midfielder,34,20/03/1986,Brazil,Fortaleza EC,Serie A,20.0,4.0,1,0.0,3.0,0.0,912.0,33.0,54.0,25.0,21.0,17.0,27.0,27.0,19,1605,18
838,10426,Derley,Midfielder,34,02/08/1986,Brazil,Fortaleza EC,Serie A,1.0,0.0,0,0.0,0.0,0.0,13.0,0.0,54.0,0.0,0.0,0.0,0.0,1.0,2,23,0
839,10427,Gabriel Dias,Midfielder,26,10/05/1994,Brazil,Fortaleza EC,Serie A,7.0,4.0,1,0.0,1.0,0.0,381.0,5.0,33.0,16.0,7.0,6.0,13.0,11.0,18,1076,11
